"","def_w1","def_w2","econ_w1","econ_w2","soc_w1","soc_w2","EG1_BINDING_SHORT","EG2_BINDING_SHORT","authority1","authority2","loyalty1","loyalty2","purity1","purity2","EG1_IND_SHORT","EG2_IND_SHORT","fairness1","fairness2","harm1","harm2","AGE","Q50","sex_num","Q17_02","Q17_06","Q17_09","Q17_15","Q17_18","Q17_23","Q17_24","Q17_04","Q17_21","Q17_26","Q17_12","Q17_28","Q17_30","RETEST_Q17_02","RETEST_Q17_06","RETEST_Q17_09","RETEST_Q17_15","RETEST_Q17_18","RETEST_Q17_23","RETEST_Q17_24","RETEST_Q17_04","RETEST_Q17_21","RETEST_Q17_26","RETEST_Q17_12","RETEST_Q17_28","RETEST_Q17_30"
"1019",NA,2.33333333333333,NA,1.6,NA,2,NA,3.33333333333333,NA,4,NA,2,NA,4,NA,3.75,NA,4,NA,3.5,50,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,2,1,1,2,1,2,3,2
"1020",NA,1.66666666666667,NA,1.4,NA,1.57142857142857,NA,3.5,NA,3.5,NA,4,NA,3,NA,3.5,NA,3.5,NA,3.5,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,2,1,1,2,1,1,3,1
"1021",NA,1.33333333333333,NA,2.2,NA,1.14285714285714,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,4,NA,4,NA,4,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,3,2,1,2,1
"1022",NA,2.66666666666667,NA,1.2,NA,1.57142857142857,NA,3.66666666666667,NA,3.5,NA,3.5,NA,4,NA,3.75,NA,4,NA,3.5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,1,1,1,1,1,2,3,3
"1023",NA,1.33333333333333,NA,1,NA,2,NA,2.66666666666667,NA,2,NA,3.5,NA,2.5,NA,3,NA,3,NA,3,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,2,1,1,1,1,2,1
"1024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,3,NA,1,NA,1.57142857142857,NA,4.16666666666667,NA,4,NA,4,NA,4.5,NA,3,NA,4,NA,2,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,3,3,3
"1026",NA,2,NA,1.6,NA,2,NA,1.16666666666667,NA,1,NA,1.5,NA,1,NA,2.25,NA,2,NA,2.5,49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,2,2,1,2,1,2,2,2
"1027",NA,2,NA,1.6,NA,2,NA,3.83333333333333,NA,4.5,NA,3.5,NA,3.5,NA,3.75,NA,4,NA,3.5,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,2,2,1,2,1,2,2,2
"1028",NA,1,NA,1.2,NA,1.42857142857143,NA,3.16666666666667,NA,3,NA,3.5,NA,3,NA,4,NA,4,NA,4,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,1,1,1
"1029",NA,2.66666666666667,NA,2,NA,1.42857142857143,NA,2.33333333333333,NA,2.5,NA,1.5,NA,3,NA,4.5,NA,4,NA,5,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,3,3,3,2,3
"1030",NA,3,NA,1.8,NA,2.42857142857143,NA,1.66666666666667,NA,2,NA,2,NA,1,NA,2.5,NA,3.5,NA,1.5,49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,2,2,1,3,1,3,3,3
"1031",NA,2.33333333333333,NA,1.4,NA,1.71428571428571,NA,2.16666666666667,NA,3,NA,1,NA,2.5,NA,1.75,NA,2.5,NA,1,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,1,1,1,3,1,2,3,2
"1032",NA,2,NA,1.4,NA,2.57142857142857,NA,3.5,NA,3,NA,3.5,NA,4,NA,3.25,NA,4,NA,2.5,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,2,3,1,1,2,2,2,2
"1033",NA,1.66666666666667,NA,1.6,NA,2.14285714285714,NA,3.83333333333333,NA,3.5,NA,3.5,NA,4.5,NA,4,NA,4,NA,4,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,2,2,1,2,1,1,3,1
"1034",NA,1.66666666666667,NA,1,NA,1.85714285714286,NA,3,NA,2,NA,3,NA,4,NA,5,NA,5,NA,5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,2,1,1,1,1,3,1
"1035",NA,2.33333333333333,NA,1.4,NA,2.42857142857143,NA,3,NA,3,NA,3,NA,3,NA,4,NA,4,NA,4,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,1,2,1,1,1,1,3,3
"1036",NA,1.33333333333333,NA,1.2,NA,1.85714285714286,NA,3.16666666666667,NA,2.5,NA,3,NA,4,NA,4.75,NA,5,NA,4.5,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,1,1,1,1,1,2,1
"1037",NA,2.66666666666667,NA,1,NA,1.57142857142857,NA,3.33333333333333,NA,2,NA,4,NA,4,NA,4.25,NA,4,NA,4.5,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,2,3,3
"1038",NA,2.33333333333333,NA,1,NA,2,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,4.5,NA,4.5,NA,4.5,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,3,1,1,1,1,2,3,2
"1039",NA,1.33333333333333,NA,1.4,NA,1.42857142857143,NA,3.16666666666667,NA,3,NA,3.5,NA,3,NA,4,NA,4,NA,4,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,2,1,3,1,1,2,1
"1040",NA,2,NA,1,NA,1.14285714285714,NA,2.66666666666667,NA,2.5,NA,3,NA,2.5,NA,4.5,NA,4,NA,5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,1,2,2,2
"1041",NA,2.66666666666667,NA,1.8,NA,1.57142857142857,NA,3.33333333333333,NA,2.5,NA,4,NA,3.5,NA,4.25,NA,4.5,NA,4,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,1,1,1,1,3,1,2,3,3
"1042",NA,3,NA,2.2,NA,1.28571428571429,NA,3.16666666666667,NA,3.5,NA,4,NA,2,NA,3.75,NA,4,NA,3.5,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,1,3,1,3,3,3
"1043",NA,2,NA,1.8,NA,2.14285714285714,NA,3.16666666666667,NA,1.5,NA,4,NA,4,NA,5,NA,5,NA,5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,2,2,2,2,2,2,2,2
"1044",NA,2.33333333333333,NA,1.6,NA,2.42857142857143,NA,2.16666666666667,NA,2.5,NA,2,NA,2,NA,2.25,NA,2.5,NA,2,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,1,2,1,2,1,2,3,2
"1045",NA,2,NA,1.4,NA,1.85714285714286,NA,3,NA,2.5,NA,2.5,NA,4,NA,3.25,NA,3.5,NA,3,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,1,1,3,1,1,2,3
"1046",NA,2.33333333333333,NA,1.6,NA,1.57142857142857,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,3.75,NA,4,NA,3.5,49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,3,1,1,1,1,2,3,2
"1047",NA,2,NA,2,NA,2.28571428571429,NA,4,NA,4,NA,4,NA,4,NA,3.5,NA,3.5,NA,3.5,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,2,3,2,2,2,2,2,2,2
"1048",NA,2,NA,2,NA,2.71428571428571,NA,2.5,NA,1.5,NA,3.5,NA,2.5,NA,3,NA,3,NA,3,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,1,3,1,2,2,2,2,2
"1049",NA,1.66666666666667,NA,1.4,NA,1.57142857142857,NA,3,NA,3,NA,3,NA,3,NA,4,NA,4,NA,4,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,1,1,1,1,1,3,1
"1050",NA,2.33333333333333,NA,1,NA,1.85714285714286,NA,2.5,NA,0.5,NA,2.5,NA,4.5,NA,3.75,NA,5,NA,2.5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,1,1,1,1,1,1,1,3,3
"1051",NA,NA,NA,NA,NA,NA,NA,3.5,NA,3,NA,3.5,NA,4,NA,3.5,NA,3.5,NA,3.5,40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",NA,1.33333333333333,NA,1,NA,2.28571428571429,NA,2.5,NA,1.5,NA,2.5,NA,3.5,NA,3.5,NA,3.5,NA,3.5,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,3,2,2,1,1,1,1,2,1
"1053",NA,3,NA,1.2,NA,1.28571428571429,NA,2.83333333333333,NA,3.5,NA,2,NA,3,NA,2.25,NA,3,NA,1.5,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,3,3,3
"1054",NA,1.66666666666667,NA,1.2,NA,1.28571428571429,NA,3.66666666666667,NA,4,NA,3.5,NA,3.5,NA,4,NA,4,NA,4,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,2,1,1,3,1
"1055",NA,2.66666666666667,NA,1.6,NA,2,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,3,NA,3,NA,3,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,3,1,1,1,1,1,2,3,3
"1056",NA,2,NA,1.2,NA,1.71428571428571,NA,1.83333333333333,NA,1,NA,1.5,NA,3,NA,1.75,NA,2.5,NA,1,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,2,1,2,1,2,2,2
"1057",NA,1.66666666666667,NA,1,NA,1,NA,1.83333333333333,NA,1.5,NA,1.5,NA,2.5,NA,2.5,NA,3.5,NA,1.5,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,3,1
"1058",NA,1.33333333333333,NA,1.2,NA,1.85714285714286,NA,2.83333333333333,NA,2.5,NA,2.5,NA,3.5,NA,2.25,NA,2.5,NA,2,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,3,1,2,1,1,2,1
"1059",NA,2,NA,1.4,NA,1.14285714285714,NA,1.66666666666667,NA,1,NA,2,NA,2,NA,4,NA,4,NA,4,24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,3,1,2,2,2
"1060",NA,2,NA,1.4,NA,1.42857142857143,NA,2.83333333333333,NA,2,NA,3,NA,3.5,NA,2,NA,2.5,NA,1.5,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,3,2,1
"1061",NA,2,NA,1.2,NA,1.14285714285714,NA,3.33333333333333,NA,2.5,NA,4,NA,3.5,NA,4,NA,4,NA,4,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,2,1,1,3,2
"1062",NA,2,NA,1.2,NA,1.28571428571429,NA,2.33333333333333,NA,1.5,NA,2.5,NA,3,NA,3.25,NA,3.5,NA,3,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,2,2,2,2
"1063",NA,2,NA,1.2,NA,1.71428571428571,NA,2.66666666666667,NA,2.5,NA,3,NA,2.5,NA,3,NA,2.5,NA,3.5,24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,1,1,1,2,1,2,2,2
"1064",1.33333333333333,2,1.6,1.6,1.71428571428571,1.42857142857143,2.66666666666667,2.66666666666667,2,3,2.5,2.5,3.5,2.5,4,3,4,3,4,3,28,4,0,3,2,1,1,1,1,3,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2
"1065",3,NA,1.2,NA,2,NA,3.33333333333333,NA,3,NA,3.5,NA,3.5,NA,4,NA,4,NA,4,NA,28,2,0,3,2,1,1,3,2,2,1,2,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",1.66666666666667,1.66666666666667,1,1.4,1.28571428571429,1.28571428571429,3.83333333333333,3.66666666666667,3,4,4,3.5,4.5,3.5,4.25,4.25,4,4,4.5,4.5,28,6,0,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,3,1
"1067",3,2,1.8,1.6,1.71428571428571,1.42857142857143,3.5,2.5,3.5,2,3,2,4,3.5,4,3.5,3.5,4,4.5,3,28,6,0,3,3,1,1,1,2,1,1,3,1,3,3,3,2,3,1,1,1,1,1,1,3,1,2,3,1
"1068",2.33333333333333,NA,1,NA,1.42857142857143,NA,3.5,NA,3,NA,4,NA,3.5,NA,4,NA,4,NA,4,NA,28,6,0,2,3,1,1,1,1,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",1.33333333333333,2,1,1,1.71428571428571,1.71428571428571,3.16666666666667,3.83333333333333,3,4,4,3.5,2.5,4,3.25,2.5,3.5,3.5,3,1.5,27,6,0,3,2,3,1,1,1,1,1,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,3,2
"1070",1.33333333333333,2.33333333333333,1,1,1.28571428571429,1.28571428571429,3.83333333333333,3.83333333333333,4,4,3.5,3,4,4.5,3.5,3.75,3,4,4,3.5,27,6,0,1,3,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,3,3
"1071",1,NA,1,NA,1.28571428571429,NA,4.33333333333333,NA,4,NA,5,NA,4,NA,5,NA,5,NA,5,NA,28,5,0,2,1,1,2,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,1,1,1,1.42857142857143,1.85714285714286,2.66666666666667,2,3,0.5,3,2,2,3.5,4.25,4,4,3,4.5,5,28,6,0,2,1,1,2,1,1,2,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1
"1073",2,2.33333333333333,1,1.2,1.57142857142857,1.28571428571429,4,3.66666666666667,4,3.5,4,4,4,3.5,4,4,4,4,4,4,25,5,0,2,2,1,1,2,2,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,2,3,2
"1074",NA,2,NA,1.4,NA,1.57142857142857,NA,2,NA,1.5,NA,2,NA,2.5,NA,3.5,NA,4,NA,3,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,2,1,1,2,2,2,2
"1075",NA,2,NA,1.2,NA,1.71428571428571,NA,2.83333333333333,NA,3,NA,3,NA,2.5,NA,3.25,NA,4,NA,2.5,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,2,2,1,1,2,2,2
"1076",2.33333333333333,2.66666666666667,1,1,1.42857142857143,1.28571428571429,4.16666666666667,4.33333333333333,3.5,4,4,4.5,5,4.5,4.5,5,4,5,5,5,28,5,0,2,3,1,1,1,1,1,1,1,1,2,3,2,1,3,1,1,1,1,1,1,1,1,2,3,3
"1077",2.33333333333333,2,1,1.6,1.57142857142857,1.85714285714286,4.66666666666667,3.16666666666667,5,3,4,3.5,5,3,5,4.75,5,4.5,5,5,28,5,0,2,3,1,1,1,2,1,1,1,1,2,3,2,3,3,1,2,1,2,1,1,2,1,2,2,2
"1078",NA,1.33333333333333,NA,1,NA,1.57142857142857,NA,3.66666666666667,NA,4,NA,3,NA,4,NA,4,NA,4,NA,4,55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,1,1,1,2,1
"1079",2.66666666666667,2.33333333333333,1.2,1.4,1.57142857142857,1.71428571428571,3.33333333333333,2.83333333333333,3,2.5,3.5,2,3.5,4,4.25,3.75,4,3.5,4.5,4,30,5,0,2,2,1,2,1,2,1,1,2,1,2,3,3,3,3,1,2,1,1,1,2,2,1,2,2,3
"1080",1,2,1.2,1.4,1.14285714285714,1.57142857142857,3,2.83333333333333,4,2.5,3,3,2,3,4.5,4.25,4,4,5,4.5,30,3,0,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,3,1,1,2,2,1,2,3
"1081",1.66666666666667,2,1.2,1,1.42857142857143,1.57142857142857,3,2.83333333333333,3,2,2.5,3,3.5,3.5,2.75,3,2.5,2.5,3,3.5,29,2,0,1,3,1,1,1,2,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,2,3
"1082",1.66666666666667,1.66666666666667,1.4,1.2,2.14285714285714,1.85714285714286,3,2,3,2,3,2,3,2,3,2.25,3,2,3,2.5,29,2,0,2,3,3,2,1,2,2,1,1,2,1,2,2,2,3,2,1,1,2,2,1,1,1,2,2,1
"1083",NA,1.66666666666667,NA,1.2,NA,1.28571428571429,NA,3,NA,2.5,NA,4,NA,2.5,NA,4,NA,4,NA,4,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,1,2,1,2,2,1
"1084",NA,1.33333333333333,NA,1.2,NA,1.71428571428571,NA,2.33333333333333,NA,2,NA,3,NA,2,NA,4,NA,4,NA,4,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,1,1,2,1,1,2,1
"1085",2,3,1.2,1,1.42857142857143,1.57142857142857,2.33333333333333,2.33333333333333,2,2.5,3,2.5,2,2,4.25,3.5,4,3.5,4.5,3.5,27,5,0,1,3,1,1,1,1,2,1,2,1,2,2,2,3,3,1,1,1,1,1,1,1,1,3,3,3
"1086",1.66666666666667,3,1,1,1.71428571428571,1.28571428571429,4,3.16666666666667,3,4,4.5,3,4.5,2.5,4.25,3.75,4,5,4.5,2.5,27,6,0,3,3,1,1,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,3,3,3
"1087",2.66666666666667,2,1,1,1.57142857142857,1.57142857142857,2.66666666666667,2.16666666666667,2.5,2,2.5,1.5,3,3,2.75,3.25,3.5,3.5,2,3,27,5,0,3,3,1,1,1,1,1,1,1,1,2,3,3,3,2,1,1,1,1,2,1,1,1,2,2,2
"1088",2.33333333333333,NA,1,NA,1.28571428571429,NA,2.33333333333333,NA,2.5,NA,3.5,NA,1,NA,3.25,NA,3,NA,3.5,NA,27,6,0,3,1,1,1,1,1,1,1,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",1.66666666666667,2.33333333333333,1.4,1.4,1.28571428571429,1.57142857142857,3.16666666666667,3.33333333333333,4,3.5,2,3,3.5,3.5,5,3.5,5,4,5,3,29,4,0,1,3,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,1,1,1,3,1,3,1,3
"1090",1.33333333333333,3,1.2,1,2.14285714285714,1.71428571428571,2.33333333333333,3.16666666666667,2.5,3,2.5,3.5,2,3,3,3.5,3,3.5,3,3.5,29,3,0,3,3,2,1,1,2,3,1,1,1,1,2,1,2,3,2,1,1,2,1,1,1,1,3,3,3
"1091",1.66666666666667,2,1.2,1.2,1.14285714285714,1,3,1.33333333333333,2,0,3,2,4,2,3.75,4.75,3,5,4.5,4.5,28,5,0,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2
"1092",1.66666666666667,2,1.2,1.2,1,1.14285714285714,2.66666666666667,1.66666666666667,3,1,1.5,1.5,3.5,2.5,5,4,5,4,5,4,28,5,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2
"1093",1.66666666666667,1.66666666666667,1,1,1.71428571428571,1,3.83333333333333,2.5,3.5,2,4,3,4,2.5,4.5,3.75,4.5,4,4.5,3.5,26,6,0,2,3,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1
"1094",2.66666666666667,1.66666666666667,1.2,1.4,2.14285714285714,1.71428571428571,3.33333333333333,3.5,2.5,3.5,3,3.5,4.5,3.5,3.5,4.5,3.5,4.5,3.5,4.5,26,5,0,2,3,2,2,2,2,2,1,1,1,3,2,3,3,2,1,2,1,2,1,1,1,1,1,3,1
"1095",1.66666666666667,2.33333333333333,1.4,1.2,2.71428571428571,1.85714285714286,3.33333333333333,2.5,3,2,3.5,2.5,3.5,3,4,3.5,4,4,4,3,28,3,0,3,3,3,1,3,3,3,1,1,1,1,3,1,2,3,2,1,1,3,1,1,2,1,2,3,2
"1096",1.66666666666667,NA,1.4,NA,2.14285714285714,NA,3.33333333333333,NA,3.5,NA,3,NA,3.5,NA,3,NA,3,NA,3,NA,28,3,0,2,3,3,1,1,3,2,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,2.33333333333333,NA,1.4,NA,1.28571428571429,NA,2.66666666666667,NA,2,NA,3,NA,3,NA,3.25,NA,3.5,NA,3,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,1,2,3,2
"1098",NA,1.66666666666667,NA,1,NA,1.42857142857143,NA,2.66666666666667,NA,2.5,NA,2.5,NA,3,NA,3.5,NA,4,NA,3,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,1,1,1,1,1,3,1
"1099",1.66666666666667,3,1,1,1,1,2.83333333333333,2.83333333333333,4.5,1.5,1,4,3,3,4.75,4.25,4.5,4.5,5,4,28,2,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3
"1100",NA,1,NA,1,NA,1,NA,1,NA,0,NA,0.5,NA,2.5,NA,4.25,NA,4,NA,4.5,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
"1101",NA,1.66666666666667,NA,1.4,NA,1,NA,1.5,NA,1,NA,1.5,NA,2,NA,2.75,NA,3.5,NA,2,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,1,1,3,1
"1102",1.66666666666667,NA,1.2,NA,1.28571428571429,NA,3.16666666666667,NA,2.5,NA,3,NA,4,NA,4,NA,4,NA,4,NA,27,3,0,1,3,1,1,1,1,1,1,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",1.66666666666667,NA,1.4,NA,1.28571428571429,NA,2.83333333333333,NA,1.5,NA,2.5,NA,4.5,NA,4.75,NA,4.5,NA,5,NA,27,3,0,3,1,1,1,1,1,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",1.66666666666667,1.66666666666667,1,1,1.71428571428571,1.85714285714286,5,3.5,5,4,5,3,5,3.5,5,4,5,3.5,5,4.5,28,3,0,2,3,1,1,1,2,2,1,1,1,2,2,1,3,3,1,1,1,2,2,1,1,1,1,3,1
"1105",2,1.33333333333333,1,1,2.14285714285714,2.28571428571429,1.83333333333333,2.33333333333333,1,2.5,2.5,2,2,2.5,3.5,3.5,3,4,4,3,28,3,0,3,2,2,3,1,3,1,1,1,1,2,3,1,3,3,1,3,1,3,2,1,1,1,1,2,1
"1106",2,2,2.6,1.4,1.85714285714286,2.85714285714286,3.66666666666667,2.33333333333333,4,2,3,2.5,4,2.5,4.25,3.25,3.5,3,5,3.5,26,6,0,1,3,3,3,1,1,1,3,3,3,2,2,2,3,3,3,2,3,3,3,2,1,1,2,2,2
"1107",2,2.33333333333333,1.4,1.4,2.42857142857143,2.14285714285714,3.83333333333333,3.16666666666667,3.5,3,3.5,3,4.5,3.5,4,3.25,3,3,5,3.5,26,5,0,1,3,3,1,3,3,3,1,1,1,2,2,2,3,3,3,1,1,3,1,1,1,1,2,3,2
"1108",2.33333333333333,NA,1.4,NA,1.42857142857143,NA,3.33333333333333,NA,3,NA,2.5,NA,4.5,NA,4.25,NA,4.5,NA,4,NA,28,3,0,2,3,1,1,1,1,1,1,3,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",1.66666666666667,2,1.2,1.4,1.42857142857143,1.57142857142857,2.66666666666667,1.83333333333333,3,2,3.5,2,1.5,1.5,3.5,2.5,2.5,3.5,4.5,1.5,28,3,0,2,2,1,1,1,2,1,1,2,1,1,3,1,2,3,2,1,1,1,1,1,1,1,1,2,3
"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,1.66666666666667,NA,2.2,NA,2,NA,2.16666666666667,NA,2,NA,2.5,NA,2,NA,2.5,NA,2.5,NA,2.5,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,3,1,3,2,1,2,2
"1112",NA,3,NA,1,NA,1.28571428571429,NA,2.66666666666667,NA,3.5,NA,2,NA,2.5,NA,1.75,NA,2,NA,1.5,29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,3,3,3
